,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_short_square,has_burst,has_delay,has_pause,input_resistance_mohm,latency,peak_t_long_square,peak_t_short_square,peak_v_long_square,peak_v_short_square,ri,sag,specimen_id,tau,threshold_i_long_square,threshold_i_short_square,threshold_t_long_square,threshold_t_short_square,threshold_v_long_square,threshold_v_short_square,trough_t_long_square,trough_t_short_square,trough_v_long_square,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,vrest,species,cre_line,dendrite_type,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
602,0.0867187746148537,1.0766,1.024804,-46.281253814697294,-47.568753051757795,False,False,False,188.33516799999998,0.03,1.0744799999999999,1.023296,41.3750038146973,45.981252288818396,138.906165957451,0.048504825681448004,502978383,17.658726994519302,170.0,900.0,1.07406,1.02296,-32.6875,-45.381253051757795,1.08392,1.4494360000000002,-48.90625,-74.5437545776367,3.53595023311579,4.211358901475481,-75.1282043457031,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_19,223.832755196927,418.277645538537,4.52941336332,20.8630116017
604,1.20981707170351,1.8556,1.02406166666667,-57.75,-62.307294845581104,False,False,False,134.494944,0.00728499999999999,1.8548,1.02330583333333,18.8750019073486,27.895833651224798,70.4689025878906,0.0338089093565941,579283563,5.13186312774625,450.0,730.0,1.8544599999999998,1.02305083333333,-29.2187519073486,-42.3229179382324,1.85572,1.6147141666666698,-57.937503814697294,-75.41667048136391,1.21543303203758,1.46979225279909,-74.9022216796875,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_11,Aspiny_9,ME_Inh_13,117.036621160452,574.982045422745,2.35037196315,15.9802446298
611,0.30535714285714305,1.5911,1.0261775,-49.906253814697294,-56.9179720878601,False,False,False,270.53747200000004,0.09772,1.58736,1.0235,11.0000009536743,10.5937507152557,206.71871304512,0.0028253844939172303,562632795,14.1426703487065,90.0,489.99996948242205,1.5867200000000001,1.02308,-37.0,-37.9492206573486,1.59884,1.6473,-51.53125,-70.8007860183716,3.3431448139057602,2.13789531089461,-70.22426605224611,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_1,Aspiny_18,ME_Inh_17,204.119632536701,91.2073992745737,2.47783751333,-10.1421061565999
619,0.670603764971045,1.0560200000000002,1.02414666666667,-54.40625,-56.421876907348604,False,False,False,263.33367999999996,0.015080000000000001,1.0552,1.02337666666667,23.4687519073486,31.057293256123902,166.093781590462,0.0261067450046539,561325425,7.93871000861771,130.0,460.0,1.05484,1.02306666666667,-33.90625,-41.8125025431315,1.05608,1.15440666666667,-54.437503814697294,-75.3645871480306,1.42049879181607,1.51524625073717,-74.4759140014648,Mus musculus,Nkx2-1-CreERT2,aspiny,Inh_8,Aspiny_6,ME_Inh_21,211.385240726534,114.393379710269,4.00121636978,-16.5581432424
622,0.110212429058771,1.11382,1.025967,-48.468753814697294,-52.1500022888184,False,False,False,150.261648,0.04437,1.110735,1.023415,38.8750038146973,45.6750015258789,157.500043511391,0.0933771505951881,480169178,21.9469476708997,110.0,760.0,1.110265,1.023017,-37.5,-51.11250381469729,1.133875,1.451345,-52.218753814697294,-75.23125610351559,4.015347909237129,4.96464490542571,-74.5154037475586,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_8,ME_Exc_13,220.09885159547,531.17746410504,5.1996672213,5.22979621007
625,0.19473369715597,1.35304,1.0242280000000001,-49.0,-58.0500022888184,False,False,False,201.280544,0.0494400000000002,1.35178,1.023116,44.59375,37.8375007629395,265.937447547913,0.018346106633544,574036994,42.7383588195714,40.0,450.0,1.35134,1.022748,-36.4062538146973,-40.3062522888184,1.3530799999999998,1.6504279999999998,-49.0625,-61.55000305175779,2.5382911635161802,2.20977765163325,-60.4613189697266,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,Inh_4,Aspiny_3,ME_Inh_22,150.643477804527,744.808779633585,2.28988505431,18.6447449265
626,0.2180675049636,1.8526599999999998,1.0255049999999999,-49.750003814697294,-57.695313453674295,False,False,False,243.96256,0.0204600000000001,1.85012,1.023685,25.5625,31.0312504768372,176.87489092349998,0.0949890688061714,557203722,13.5626403516384,100.0,400.0,1.8495,1.02321,-38.7187538146973,-45.945314407348604,1.86998,1.09386,-51.21875,-69.0468769073486,2.46779194396056,2.5078565680652,-68.050422668457,Mus musculus,Ndnf-IRES2-dgCre,spiny,Exc_3,Spiny_18,ME_Exc_2,145.19580402059,868.381305347092,5.66873224472,7.81275097101
631,0.162266361848559,1.12877,1.02543375,-49.4375,-56.3906278610229,False,False,False,139.463376,0.0517350000000001,1.12646,1.02351125,30.375,33.4140634536743,172.343745827675,0.166858181357384,466632464,17.825247727290698,130.0,650.0,1.12592,1.02307125,-33.9375,-46.929688453674295,1.1596,1.10760875,-53.40625,-73.6250038146973,2.45581435056075,2.54269881563111,-72.8521041870117,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_3,Spiny_18,ME_Exc_2,348.476644342596,884.515773461935,3.01847218737,18.6843886923
633,0.16957547169811302,1.37152,1.02512,-54.500003814697294,-54.710941314697294,False,False,False,244.679184,0.0583200000000001,1.36774,1.0235299999999998,29.7812519073486,30.3750019073486,162.343665957451,0.0376149825751781,578485753,11.438054576655299,90.0,520.0,1.36722,1.02312,-34.21875,-40.5625019073486,1.38036,1.38542,-58.718753814697294,-69.6484375,3.78161861787745,2.59393322939299,-68.8208770751953,Mus musculus,Htr3a-Cre_NO152,aspiny,Inh_1,Aspiny_19,ME_Inh_19,148.352611079383,892.984547007412,2.63813660121,23.6775943198
634,0.26666667891873,1.17048,1.0253,-48.750003814697294,-54.5000012715658,False,False,False,342.799552,0.0391900000000001,1.168185,1.02361333333333,30.53125,35.0260416666667,160.624995827675,0.0299075189977884,382982932,15.6231131755761,130.0,670.0,1.167565,1.02317083333333,-36.78125,-49.74479357401529,1.2026,1.5558566666666698,-54.0,-80.7604192097982,2.68785571049653,3.56666438305726,-80.7081985473633,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_7,ME_Exc_14,161.911708968403,386.271457819863,2.32970152730999,21.8014094863999
646,0.399055191235762,1.0686950000000002,1.0240049999999998,-63.71875,-67.7343826293945,False,False,False,160.45027199999998,0.0208650000000001,1.06796,1.02329,23.5000019073486,34.5937519073486,137.03128695488002,0.127823576331139,488677994,9.18893679431361,160.0,560.0,1.06764,1.0230075,-37.0,-42.1250038146973,1.068725,1.715065,-63.84375,-74.6406288146973,1.4157886907084,1.58111192370984,-72.87428283691409,Mus musculus,Sst-IRES-Cre,aspiny,Inh_13,Aspiny_1,ME_Inh_15,239.767540311823,326.166565469566,2.92123979802,6.37937020844
647,0.24776537810083,1.1467049999999999,1.024865,-46.937503814697294,-50.6875,False,False,False,183.174256,0.0557800000000002,1.14449,1.02328625,47.656253814697294,47.6718778610229,195.000037550926,0.0501077026128769,473020156,22.296696394596,70.0,790.0,1.1441299999999999,1.02297875,-34.46875,-43.5000028610229,1.165255,1.4708174999999999,-52.468753814697294,-78.17968940734859,4.21718782098238,4.41716588570523,-76.7340316772461,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_4,ME_Exc_17,208.385574477189,421.102917280794,2.97002257217,1.54815769898
648,0.0759016427134089,1.0684200000000001,1.02508,-43.093753814697294,-48.843753814697294,False,False,False,198.054528,0.0205500000000001,1.067075,1.0235100000000001,32.1875038146973,41.71875,106.250196695328,0.135729268193245,488687894,10.813287086995,350.0,680.0,1.06656,1.023045,-28.5312519073486,-45.0,1.0685,1.11899,-43.281253814697294,-72.125,2.01361734221196,2.4197028961664904,-71.92022705078121,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_2,Spiny_17,ME_Exc_3,207.199213518871,788.635824243481,2.74433393055,16.2406544378999
649,1.01679764055898,1.0769600000000001,1.0243799999999998,-53.53125,-61.382814407348604,False,False,False,181.81408000000002,0.00974000000000008,1.07586,1.0233700000000001,6.71875,13.0390632152557,135.156139731407,0.0726486817002296,586379590,9.03964668268683,230.0,660.0,1.07548,1.0230299999999999,-33.25,-43.718750953674295,1.07702,1.874095,-53.656253814697294,-76.74218940734859,1.44951219356917,1.54239565496577,-75.8357391357422,Mus musculus,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny,Inh_8,Aspiny_4,ME_Inh_9,199.442173186671,789.07765106038,2.51560212374,15.3054785657
651,0.213352282175347,1.6314600000000001,1.02593,-50.0,-52.3359403610229,False,False,False,112.878984,0.0567200000000001,1.62752,1.02347,27.9062519073486,30.8359394073486,144.687578082085,0.0381740592420101,523748610,7.30496520612799,130.0,540.0,1.62706,1.023105,-30.7812519073486,-37.1093778610229,1.63622,1.21515,-52.40625,-69.1562538146973,3.85902316662987,2.6613946874607204,-67.7031326293945,Mus musculus,Nos1-CreERT2,aspiny,Inh_1,Aspiny_18,ME_Inh_17,146.859107560101,81.3338914380793,3.51503759398,0.0
661,0.183960569043626,1.1554200000000001,1.024804,-53.093753814697294,-56.8312522888184,False,False,False,257.51672,0.0361200000000002,1.15414,1.023528,44.687503814697294,40.5312507629395,299.375087022781,0.0216060671955347,592952680,38.355318824371096,50.0,410.0,1.1537,1.023148,-34.5625038146973,-39.075,1.15546,1.683096,-53.125,-61.39375305175779,2.62868880990571,2.5321489630456098,-60.977165222168,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,Inh_4,Aspiny_4,ME_Inh_23,217.766661000486,649.955303000386,2.29967075285,16.0175173014
665,0.242547660311958,1.189465,1.02534083333333,-51.718753814697294,-53.9114596048991,False,False,False,218.400176,0.0406,1.18706,1.02337333333333,40.125,42.1875006357829,230.468705296516,0.0170810017734766,314642645,20.371942491682397,50.0,489.99996948242205,1.186625,1.0230125,-39.6875,-48.406251907348604,1.213215,1.3956741666666699,-57.5,-76.11979293823241,3.57332217163985,3.81692405810682,-75.89622497558591,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_3,ME_Exc_17,233.914695354004,372.68594296213,2.25123818099999,24.7731252511
672,0.14,1.22508,1.02605666666667,-48.312503814697294,-53.2656262715658,False,False,False,190.9028,0.07708,1.22064,1.02347666666667,35.3750038146973,43.2447942097982,100.000113248825,0.0492879934608936,527826878,15.8765245656567,170.0,1130.0,1.2201600000000001,1.02310333333333,-34.9687538146973,-47.8593775431315,1.2567,1.47351,-55.218753814697294,-76.94791793823241,4.07340003095822,4.33186798329192,-76.31903076171879,Mus musculus,Tlx3-Cre_PL56,spiny,Exc_3,Spiny_8,ME_Exc_13,149.181237785867,497.098942340236,2.28873239437,4.59945487563
676,0.0478013029315962,1.12496,1.02684333333333,-53.28125,-56.380210876464794,False,False,False,53.943619999999996,0.0442200000000001,1.1209799999999999,1.02346666666667,38.59375,42.0312525431315,91.562457382679,0.0306130088865757,510136749,12.2229689778919,310.0,870.0,1.12046,1.02308,-43.0,-49.494794845581104,1.1303,1.5505366666666698,-55.156253814697294,-73.5208371480306,5.072835248407969,4.85925699047117,-73.77882385253909,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_19,ME_Exc_9,211.69993704891,1052.1677392844,3.87493319080999,17.7424520499
677,0.100645584272399,1.2659799999999999,1.02600125,-45.0625,-49.0859375,False,False,False,180.1348,0.10397,1.2616049999999999,1.02349,33.59375,39.5625019073486,231.081172398158,0.0272550601512194,486146717,21.976892409791898,70.0,1040.0,1.261075,1.0230475,-33.0625038146973,-44.289066314697294,1.32212,1.6701675,-55.34375,-78.8750038146973,4.11490052703594,4.08513158561813,-78.2009353637695,Mus musculus,Cux2-CreERT2,spiny,Exc_3,Spiny_3,ME_Exc_13,167.273331469877,430.598759458468,3.90365448505,14.954787683
679,0.139989118607182,1.3632600000000001,1.02524,-45.812503814697294,-49.68125305175779,False,False,False,121.2268,0.04772,1.36056,1.02308,40.9687538146973,39.787502288818395,161.250039935112,0.0352124758064747,512319604,26.6995855897027,40.0,360.0,1.36012,1.022732,-38.4375,-43.537503051757795,1.401,1.152008,-53.062503814697294,-59.6500022888184,5.1940280189002905,4.519365081881539,-59.153564453125,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_19,ME_Exc_9,211.629458634327,1064.24041076777,3.01424272749,-9.31828191241
680,0.0590611368349427,1.0357,1.02486,-49.656253814697294,-51.4687528610229,False,False,False,288.91657599999996,0.00808000000000009,1.0342799999999999,1.023405,37.1250038146973,38.4296903610229,193.48207116127,0.09762477129697801,562003142,11.3174124844529,130.0,300.0,1.0339,1.02304,-38.8750038146973,-43.421876907348604,1.0358399999999999,1.435685,-49.718753814697294,-67.3203182220459,2.88684727503937,2.9075825250224603,-66.16799163818361,Mus musculus,Chat-IRES-Cre-neo,aspiny,Inh_2,Aspiny_15,ME_Inh_5,192.405540781044,436.464295127375,5.90318772136999,5.91619056099
683,0.16447368769236098,1.13022,1.02482,-51.312503814697294,-54.6666692097982,False,False,False,154.858288,0.04348,1.129,1.02355333333333,40.90625,42.5000038146973,161.718636751175,0.22261710464954398,567312865,17.4590548658826,110.0,800.0,1.12856,1.0231666666666699,-37.5,-42.489585876464794,1.14926,1.44992,-51.468753814697294,-71.5416742960612,2.2900726578091697,2.35664231929707,-71.17376708984379,Mus musculus,Chrna2-Cre_OE25,sparsely spiny,Inh_6,Aspiny_12,ME_Inh_25,148.695227104228,746.70083999407,3.12602433119,25.0856261188
687,0.0150371908041938,1.0557,1.026628,-41.9062538146973,-51.006252288818395,False,False,False,118.784848,0.0216000000000001,1.05408,1.023568,25.0,36.63125,77.8125375509262,0.0249022878706455,517077548,11.237209441490801,410.0,989.9999389648441,1.05338,1.02306,-27.8437519073486,-47.40000305175779,1.8022200000000002,1.646508,-42.8750038146973,-73.2562545776367,1.71688036929242,2.50158440581643,-72.85975646972659,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_1,Spiny_14,ME_Exc_4,161.851641669279,804.057041887651,2.04751522327999,15.5593617506999
695,0.34735068893222,1.08524,1.024616,-59.312503814697294,-63.725003051757795,False,False,False,196.80463999999998,0.0247000000000002,1.08394,1.023488,36.1875038146973,37.5625,169.374957680702,0.0947092920541763,555001065,18.5246669898204,230.0,660.0,1.08348,1.023084,-41.46875,-48.3750022888184,1.08528,1.668724,-59.375003814697294,-74.76250305175779,2.18732675807598,2.1088316783997603,-74.1729278564453,Mus musculus,Chrna2-Cre_OE25,sparsely spiny,Inh_6,Aspiny_2,ME_Inh_24,124.286029326845,722.868642179947,3.02006097072,9.40463869357
698,1.0343920145190602,1.04906,1.02409,-62.71875,-65.109375,False,False,False,179.58467199999998,0.0100500000000001,1.04834,1.0233625,22.125,24.609375953674302,115.00000208616301,0.0793210864067078,466245544,8.41077145937001,170.0,170.0,1.048025,1.0230675,-39.09375,-48.140625,1.049095,1.6900275000000002,-62.843753814697294,-72.1406288146973,1.29428584053026,1.41722858355995,-71.0717086791992,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_8,Aspiny_19,ME_Inh_9,213.574016578316,981.251011898232,2.53487497342,-12.4636693801
699,0.185227281199998,1.24127,1.02510375,-51.187503814697294,-52.406253814697294,False,False,False,137.685472,0.065985,1.2392450000000002,1.02342625,46.312503814697294,49.0859403610229,135.937422513962,0.0170657318085432,479728896,18.1879194474147,90.0,949.9999389648441,1.23886,1.02307375,-39.1250038146973,-51.6640653610229,1.272245,1.73194,-59.687503814697294,-83.90625190734859,4.14306939848789,4.74928668329707,-83.6219711303711,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_3,Spiny_5,ME_Exc_18,184.891124554315,462.247012042714,2.11213517665,-0.284075070733
708,0.7992876528393771,1.05884,1.023728,-60.656253814697294,-63.450002288818396,False,False,False,146.91056,0.0158400000000001,1.0582,1.02312,14.5000009536743,17.6687503814697,64.2188638448715,0.0720957666635513,571379222,4.6903024659259405,330.0,750.0,1.0579,1.02286,-38.5000038146973,-48.6250007629395,1.0589,1.403384,-60.78125,-76.85625305175779,1.2778460533061298,1.42938456801258,-75.5608367919922,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_13,Aspiny_8,ME_Inh_16,212.399064220325,381.346342565465,2.87598584686,3.20334961903
709,0.9119999992440991,1.0680399999999999,1.02429428571429,-49.4375,-53.1116087777274,False,False,False,228.194848,0.0156800000000001,1.06694,1.0234085714285701,2.9375002384185804,15.901786940438399,185.937538743019,0.0272561814635992,569072334,9.75872835597318,80.0,370.0,1.0666200000000001,1.02312857142857,-34.5625038146973,-41.183037349155995,1.0684,1.30907714285714,-49.593753814697294,-70.0848257882254,1.67397065979105,1.74436822823921,-69.3083572387695,Mus musculus,Vipr2-IRES2-Cre,aspiny,Inh_11,Aspiny_6,ME_Inh_21,208.275153206571,164.665793097637,3.32617606870999,4.2049039748
713,0.187632972271046,1.18028,1.02459333333333,-50.187503814697294,-57.9062525431315,False,False,False,218.83196800000002,0.04068,1.17906,1.02339333333333,45.406253814697294,40.4791679382324,279.062509536743,0.0195430163294077,574038330,45.660687192834395,50.0,420.0,1.17864,1.02305333333333,-34.0312538146973,-36.96875127156579,1.18028,1.72510666666667,-50.187503814697294,-61.0625025431315,3.0377162698889304,2.6262975110239903,-60.470874786377,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,Inh_4,Aspiny_4,ME_Inh_23,100.991617745525,653.932937481124,2.63192723248,24.4824574232999
715,0.23536585365853696,1.0905,1.025304,-47.000003814697294,-50.187503051757794,False,False,False,280.877568,0.0128000000000001,1.0887200000000001,1.023488,38.28125,42.293752288818396,220.673143863678,0.11150722205638901,585925172,11.0669166059183,70.0,280.0,1.08822,1.023052,-37.90625,-43.1500015258789,1.1368,1.748248,-49.125,-70.1687515258789,3.44404964480666,3.86017250871285,-69.0635528564453,Mus musculus,Chat-IRES-Cre-neo,aspiny,Inh_3,Aspiny_14,ME_Inh_5,207.109899884442,185.008220889399,4.77099236641,1.1958891078
716,0.193605868302471,1.750325,1.024648,-48.437503814697294,-53.1312507629395,False,False,False,96.906576,0.066365,1.7486849999999998,1.0233079999999999,42.8750038146973,43.7312507629395,80.312579870224,0.17085091769695301,485574832,13.2719447786308,190.0,1170.0,1.74832,1.023001,-41.1875038146973,-48.6437522888184,1.7787650000000002,1.0852030000000001,-55.062503814697294,-72.8812530517578,3.08486070955679,2.99578769370462,-71.4556655883789,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_12,ME_Exc_1,205.162994355077,553.453729776288,2.08900847302,7.29145061565
720,0.18,1.083525,1.0255969999999999,-46.718753814697294,-51.0812515258789,False,False,False,296.802496,0.0311250000000001,1.08105,1.023708,22.8750019073486,24.3437511444092,332.812458276749,0.0559259317815304,473601979,26.9592504554692,70.0,114.0,1.08047,1.023201,-40.21875,-45.86875305175779,1.12316,1.624686,-48.218753814697294,-76.9000061035156,2.7762995458925004,2.52843197709088,-74.8909378051758,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_7,ME_Exc_5,161.64342973732,553.658237309929,2.4994208659,8.01243608649
725,0.11136363781735399,1.59924,1.025008,-46.75,-49.7125022888184,False,False,False,153.717232,0.15656,1.59646,1.023316,35.8125,37.762501525878896,115.781247615814,0.0210457518696785,554454458,26.7089067522124,170.0,1600.0,1.59598,1.02292,-38.125,-48.3937515258789,1.62754,1.8023360000000002,-54.500003814697294,-79.99375305175779,3.5188101923035897,4.03768963662529,-79.5837478637695,Mus musculus,Esr2-IRES2-Cre-neo|PhiC31-neo,spiny,Exc_3,Spiny_15,ME_Exc_11,230.25208983288,740.541227389449,3.76984126984,15.6158438655999
726,0.18982259570494897,1.200035,1.025364,-46.78125,-50.3312522888184,False,False,False,145.290432,0.06361499999999999,1.197745,1.023478,42.84375,43.406253051757794,187.656208872795,0.0164662357419729,395830185,23.5740948608075,70.0,880.0,1.197325,1.023108,-41.21875,-48.1375007629395,1.22805,1.590603,-55.40625,-78.73125305175779,3.72673894515001,3.69227327533043,-77.7653732299805,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_4,ME_Exc_17,208.950733045399,372.970379757309,2.5354969574,33.5646232238
728,0.262227187154558,1.15352,1.02499,-46.65625,-46.921875953674295,False,False,False,293.75872000000004,0.04068,1.1514799999999998,1.023555,30.0625019073486,25.9843754768372,76.56249403953551,0.132557258009911,604130772,35.8358014729538,60.0,790.0,1.15098,1.0231350000000001,-42.65625,-45.203126907348604,1.1925,1.8888150000000001,-58.0625,-81.16406822204591,3.43100614462735,2.97647899256432,-80.7237777709961,Mus musculus,Penk-IRES2-Cre-neo,spiny,Exc_3,Spiny_6,ME_Exc_11,223.912873771241,786.283906355494,2.75042361435,11.2903420092
